ID_Estudiante,Alumno,Semana,Fecha Inicio,Fecha Fin,Comunicación,Matemática,Ciencia y Tecnología,Personal Social,Educación Religiosa,Educación Física,Arte,Inglés,Promedio,Clases Asistidas,Clases Totales,Asistencia (%),Progreso Académico (%),Desempeño academico
EST007,Dafne Isabel Castro Díaz,26,9/22/2025,9/26/2025,20,16,19,16,17,16,17,17,17.3,5,5,100,75.6,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,26,9/22/2025,9/26/2025,17,16,17,17,20,17,19,17,17.5,5,5,100,73.75,Alto
EST009,Diana Sofia Campos Díaz,26,9/22/2025,9/26/2025,20,17,19,16,18,16,19,16,17.6,5,5,100,85,Bajo
EST010,Eduardo Enrique Prado Jiménez,26,9/22/2025,9/26/2025,16,16,16,17,16,17,17,20,16.9,5,5,100,80,Bajo
EST011,Felipe Augusto Espinoza Torres,26,9/22/2025,9/26/2025,20,18,16,17,17,20,20,16,18.0,5,5,100,80.6,Alto
EST012,Gabriela Isabel Ríos Medina,26,9/22/2025,9/26/2025,17,17,17,20,17,16,16,17,17.1,5,5,100,76.25,Bajo
EST013,Gisela Emilia Contreras Mendizábal,26,9/22/2025,9/26/2025,17,20,17,17,17,17,16,16,17.1,5,5,100,70.6,Bajo
EST014,Hugo Francisco Mendoza Rojas,26,9/22/2025,9/26/2025,17,16,16,18,16,17,18,17,16.9,5,5,100,73.75,Bajo
EST015,Jorge Eduardo Salazar Peña,26,9/22/2025,9/26/2025,17,17,16,16,19,16,19,16,17.0,5,5,100,73.75,Bajo
EST016,José Antonio Díaz Romero,26,9/22/2025,9/26/2025,17,18,17,19,17,16,17,18,17.4,5,5,100,81.25,Alto
EST017,Juan Carlos Morales Miranda,26,9/22/2025,9/26/2025,17,16,17,17,17,16,17,16,16.6,5,5,100,69.4,Bajo
EST018,Laura Valentina Paredes Silva,26,9/22/2025,9/26/2025,16,17,16,17,17,17,17,17,16.8,5,5,100,66.25,Bajo
EST019,Luciana Andrea Vásquez Romero,26,9/22/2025,9/26/2025,20,16,17,17,19,19,18,17,17.9,5,5,100,81.9,Alto
EST020,Luis Alberto García Pérez,26,9/22/2025,9/26/2025,18,17,17,17,17,17,17,16,17.0,5,5,100,66.9,Bajo
EST021,Magdalena Alejandra Torres Mendoza,26,9/22/2025,9/26/2025,17,16,17,17,16,16,17,16,16.5,5,5,100,70,Bajo
EST022,María Fernanda Gutiérrez Rojas,26,9/22/2025,9/26/2025,16,17,19,16,20,20,17,18,17.9,5,5,100,82.5,Alto
EST023,Naomi Emilia Cervantes Herrera,26,9/22/2025,9/26/2025,17,17,16,16,16,19,19,16,17.0,5,5,100,73.75,Bajo
EST024,Natalia Eugenia Chávez Herrera,26,9/22/2025,9/26/2025,16,20,19,17,17,16,16,17,17.3,5,5,100,73.1,Bajo
EST025,Pablo Daniel Cabrera Luna,26,9/22/2025,9/26/2025,17,17,16,16,17,20,16,19,17.3,5,5,100,74.4,Alto
EST026,Paula Renata Gómez Silva,26,9/22/2025,9/26/2025,17,17,17,16,17,17,17,18,17.0,5,5,100,64.4,Alto
EST027,Renata Alejandra Olivos Díaz,26,9/22/2025,9/26/2025,17,17,20,19,17,18,16,19,17.9,5,5,100,78.1,Alto
EST028,Ricardo José Navarro Campos,26,9/22/2025,9/26/2025,17,17,17,19,18,16,18,16,17.3,5,5,100,77.5,Alto
EST029,Sofía Camila Gutiérrez Salazar,26,9/22/2025,9/26/2025,17,16,16,16,18,18,19,18,17.3,5,5,100,79.4,Alto
EST030,Sonia Valentina Quispe López,26,9/22/2025,9/26/2025,17,20,17,17,16,16,17,17,17.1,5,5,100,74.4,Bajo
EST031,Valeria Alejandra Paredes Flores,26,9/22/2025,9/26/2025,19,16,16,17,17,16,17,16,16.8,5,5,100,76.25,Bajo
EST001,Adriana Beatriz León Vargas,27,9/29/2025,10/3/2025,17,17,18,16,17,19,20,17,17.6,5,5,100,81.25,Alto
EST002,Ariana Michelle León Cordero,27,9/29/2025,10/3/2025,17,20,16,17,16,16,17,17,17.0,5,5,100,70.6,Bajo
EST003,Andrés Felipe Guerrero Soto,27,9/29/2025,10/3/2025,16,16,17,17,17,16,18,19,18.0,5,5,100,76.25,Alto
EST004,Camila Estefanía Salazar Vega,27,9/29/2025,10/3/2025,17,17,17,17,18,16,16,17,18.0,5,5,100,68.75,Alto
EST005,Carlos Andrés Herrera Medina,27,9/29/2025,10/3/2025,20,16,17,17,18,18,20,17,18.0,5,5,100,82.5,Alto
EST006,Carmen Rosa Méndez Fuentes,27,9/29/2025,10/3/2025,17,17,16,18,17,17,19,16,17.6,5,5,100,77.5,Bajo
EST007,Dafne Isabel Castro Díaz,27,9/29/2025,10/3/2025,16,20,16,20,20,17,17,16,18.0,5,5,100,78.75,Alto
EST008,Daniela Estefanía Vásquez Ruiz,27,9/29/2025,10/3/2025,17,16,20,19,17,17,17,17,17.6,5,5,100,76.25,Alto
EST009,Diana Sofia Campos Díaz,27,9/29/2025,10/3/2025,16,20,20,17,17,18,17,16,17.6,5,5,100,77.5,Medio
EST010,Eduardo Enrique Prado Jiménez,27,9/29/2025,10/3/2025,20,18,19,17,17,16,18,19,18.0,5,5,100,86.25,Alto
EST011,Felipe Augusto Espinoza Torres,27,9/29/2025,10/3/2025,19,18,20,18,20,16,16,16,17.9,5,5,100,86.9,Bajo
EST012,Gabriela Isabel Ríos Medina,27,9/29/2025,10/3/2025,20,17,19,16,17,19,19,17,18.0,5,5,100,76.9,Alto
EST013,Gisela Emilia Contreras Mendizábal,27,9/29/2025,10/3/2025,19,17,19,20,17,16,17,17,17.8,5,5,100,75,Alto
EST014,Hugo Francisco Mendoza Rojas,27,9/29/2025,10/3/2025,17,17,16,17,20,17,20,17,17.6,5,5,100,76.25,Alto
EST015,Jorge Eduardo Salazar Peña,27,9/29/2025,10/3/2025,17,19,16,18,18,17,16,16,17.1,5,5,100,80,Alto
EST016,José Antonio Díaz Romero,27,9/29/2025,10/3/2025,17,16,19,16,16,16,16,20,17.0,5,5,100,80.6,Bajo
EST017,Juan Carlos Morales Miranda,27,9/29/2025,10/3/2025,17,18,16,18,17,16,18,16,17.0,5,5,100,77.5,Alto
EST018,Laura Valentina Paredes Silva,27,9/29/2025,10/3/2025,17,16,18,19,20,17,18,16,17.6,5,5,100,86.25,Alto
EST019,Luciana Andrea Vásquez Romero,27,9/29/2025,10/3/2025,18,16,17,16,17,16,17,16,16.6,5,5,100,73.75,Bajo
EST020,Luis Alberto García Pérez,27,9/29/2025,10/3/2025,16,17,19,17,17,17,17,17,17.1,5,5,100,71.25,Alto
EST021,Magdalena Alejandra Torres Mendoza,27,9/29/2025,10/3/2025,19,16,16,20,20,16,17,16,17.5,5,5,100,81.9,Alto
EST022,María Fernanda Gutiérrez Rojas,27,9/29/2025,10/3/2025,17,17,17,17,16,17,17,17,16.9,5,5,100,67.5,Bajo
EST023,Naomi Emilia Cervantes Herrera,27,9/29/2025,10/3/2025,18,16,17,18,17,16,19,17,17.3,5,5,100,76.9,Alto
EST024,Natalia Eugenia Chávez Herrera,27,9/29/2025,10/3/2025,16,17,17,20,19,17,18,17,17.6,5,5,100,79.4,Alto
EST025,Pablo Daniel Cabrera Luna,27,9/29/2025,10/3/2025,17,20,16,19,20,17,18,17,18.0,5,5,100,84.4,Alto
EST026,Paula Renata Gómez Silva,27,9/29/2025,10/3/2025,17,16,17,17,16,19,16,18,17.0,5,5,100,76.25,Medio
EST027,Renata Alejandra Olivos Díaz,27,9/29/2025,10/3/2025,16,16,16,16,20,17,16,16,16.6,5,5,100,71.25,Bajo
EST028,Ricardo José Navarro Campos,27,9/29/2025,10/3/2025,17,18,17,18,17,20,19,17,17.9,5,5,100,78.1,Alto
EST029,Sofía Camila Gutiérrez Salazar,27,9/29/2025,10/3/2025,16,16,16,20,16,17,17,17,16.9,5,5,100,73.75,Bajo
EST030,Sonia Valentina Quispe López,27,9/29/2025,10/3/2025,17,17,17,16,17,16,17,16,16.6,5,5,100,66.9,Bajo
EST031,Valeria Alejandra Paredes Flores,27,9/29/2025,10/3/2025,17,19,17,19,19,17,16,16,17.5,5,5,100,82.5,Alto
EST001,Adriana Beatriz León Vargas,28,10/6/2025,10/10/2025,17,17,17,17,20,16,16,20,17.5,5,5,100,81.9,Bajo
EST002,Ariana Michelle León Cordero,28,10/6/2025,10/10/2025,17,16,18,17,17,20,18,17,17.5,5,5,100,75.6,Alto
EST003,Andrés Felipe Guerrero Soto,28,10/6/2025,10/10/2025,19,18,16,20,17,16,17,17,17.5,5,5,100,75.6,Bajo
EST004,Camila Estefanía Salazar Vega,28,10/6/2025,10/10/2025,16,16,17,17,20,17,17,17,17.1,5,5,100,68.75,Bajo
EST005,Carlos Andrés Herrera Medina,28,10/6/2025,10/10/2025,16,17,16,18,17,16,18,18,17.0,5,5,100,81.25,Bajo
EST006,Carmen Rosa Méndez Fuentes,28,10/6/2025,10/10/2025,19,20,16,16,20,17,17,16,17.6,5,5,100,81.25,Medio
EST007,Dafne Isabel Castro Díaz,28,10/6/2025,10/10/2025,17,17,16,17,19,20,19,17,17.8,5,5,100,81.25,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,28,10/6/2025,10/10/2025,18,16,16,20,18,16,16,16,17.0,5,5,100,81.9,Bajo
EST009,Diana Sofia Campos Díaz,28,10/6/2025,10/10/2025,17,17,19,19,20,17,17,19,18.1,5,5,100,83.75,Alto
EST010,Eduardo Enrique Prado Jiménez,28,10/6/2025,10/10/2025,17,16,17,20,17,18,16,19,17.5,5,5,100,75,Bajo
EST011,Felipe Augusto Espinoza Torres,28,10/6/2025,10/10/2025,17,17,17,17,17,20,16,17,17.3,5,5,100,70.6,Bajo
EST012,Gabriela Isabel Ríos Medina,28,10/6/2025,10/10/2025,17,16,19,16,17,17,17,19,17.3,5,5,100,75,Bajo
EST013,Gisela Emilia Contreras Mendizábal,28,10/6/2025,10/10/2025,19,17,16,20,16,17,16,16,17.1,5,5,100,76.25,Bajo
EST014,Hugo Francisco Mendoza Rojas,28,10/6/2025,10/10/2025,19,16,17,17,17,20,17,17,17.5,5,5,100,68.75,Bajo
EST015,Jorge Eduardo Salazar Peña,28,10/6/2025,10/10/2025,16,18,20,16,19,19,18,16,17.8,5,5,100,85,Alto
EST016,José Antonio Díaz Romero,28,10/6/2025,10/10/2025,17,16,17,17,17,17,20,17,17.3,5,5,100,71.25,Alto
EST017,Juan Carlos Morales Miranda,28,10/6/2025,10/10/2025,20,16,16,16,16,19,18,17,17.3,5,5,100,76.9,Alto
EST018,Laura Valentina Paredes Silva,28,10/6/2025,10/10/2025,17,18,17,17,17,16,16,18,17.0,5,5,100,85,Bajo
EST019,Luciana Andrea Vásquez Romero,28,10/6/2025,10/10/2025,17,19,19,20,18,16,16,16,17.6,5,5,100,83.1,Alto
EST020,Luis Alberto García Pérez,28,10/6/2025,10/10/2025,17,20,17,18,17,17,17,16,17.4,5,5,100,69.4,Alto
EST021,Magdalena Alejandra Torres Mendoza,28,10/6/2025,10/10/2025,18,20,18,17,17,17,17,17,17.6,5,5,100,77.5,Alto
EST022,María Fernanda Gutiérrez Rojas,28,10/6/2025,10/10/2025,16,17,19,17,17,17,16,18,17.1,5,5,100,78.1,Alto
EST023,Naomi Emilia Cervantes Herrera,28,10/6/2025,10/10/2025,16,16,17,19,20,16,16,17,17.1,5,5,100,75.6,Bajo
EST024,Natalia Eugenia Chávez Herrera,28,10/6/2025,10/10/2025,16,16,18,19,16,17,16,20,17.3,5,5,100,76.9,Bajo
EST025,Pablo Daniel Cabrera Luna,28,10/6/2025,10/10/2025,17,19,17,16,17,16,17,16,16.9,5,5,100,65,Bajo
EST026,Paula Renata Gómez Silva,28,10/6/2025,10/10/2025,20,17,19,20,16,19,17,16,18.0,5,5,100,78.1,Alto
EST027,Renata Alejandra Olivos Díaz,28,10/6/2025,10/10/2025,17,17,17,20,17,19,16,18,17.6,5,5,100,74.4,Alto
EST028,Ricardo José Navarro Campos,28,10/6/2025,10/10/2025,16,17,17,17,18,16,17,16,16.8,5,5,100,70,Bajo
EST029,Sofía Camila Gutiérrez Salazar,28,10/6/2025,10/10/2025,19,16,16,17,16,16,20,17,17.1,5,5,100,78.75,Alto
EST030,Sonia Valentina Quispe López,28,10/6/2025,10/10/2025,16,17,17,19,16,18,17,17,17.1,5,5,100,75,Alto
EST031,Valeria Alejandra Paredes Flores,28,10/6/2025,10/10/2025,20,17,16,17,19,17,16,16,17.3,5,5,100,73.1,Bajo
EST001,Adriana Beatriz León Vargas,29,10/13/2025,10/17/2025,20,17,17,20,16,17,17,16,17.5,5,5,100,77.5,Medio
EST002,Ariana Michelle León Cordero,29,10/13/2025,10/17/2025,19,17,17,20,19,18,17,16,17.9,5,5,100,80,Alto
EST003,Andrés Felipe Guerrero Soto,29,10/13/2025,10/17/2025,18,16,17,17,16,19,17,16,17.0,5,5,100,78.75,Bajo
EST004,Camila Estefanía Salazar Vega,29,10/13/2025,10/17/2025,17,17,20,16,20,16,18,17,17.6,5,5,100,78.1,Alto
EST005,Carlos Andrés Herrera Medina,29,10/13/2025,10/17/2025,19,19,19,17,17,17,17,18,17.9,5,5,100,75,Alto
EST006,Carmen Rosa Méndez Fuentes,29,10/13/2025,10/17/2025,16,18,16,19,17,20,19,16,17.6,5,5,100,81.25,Medio
EST007,Dafne Isabel Castro Díaz,29,10/13/2025,10/17/2025,18,17,17,17,20,17,16,17,17.4,5,5,100,75.6,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,29,10/13/2025,10/17/2025,17,17,18,18,17,16,17,17,17.1,5,5,100,71.25,Alto
EST009,Diana Sofia Campos Díaz,29,10/13/2025,10/17/2025,16,16,17,17,18,17,16,17,16.8,5,5,100,71.25,Bajo
EST010,Eduardo Enrique Prado Jiménez,29,10/13/2025,10/17/2025,17,17,16,17,17,16,16,18,16.8,5,5,100,74.4,Bajo
EST011,Felipe Augusto Espinoza Torres,29,10/13/2025,10/17/2025,17,17,17,17,17,17,17,17,17.0,5,5,100,71.9,Bajo
EST012,Gabriela Isabel Ríos Medina,29,10/13/2025,10/17/2025,17,16,16,17,18,16,17,17,16.8,5,5,100,76.25,Bajo
EST013,Gisela Emilia Contreras Mendizábal,29,10/13/2025,10/17/2025,16,18,17,17,16,17,17,17,16.9,5,5,100,70.6,Bajo
EST014,Hugo Francisco Mendoza Rojas,29,10/13/2025,10/17/2025,16,17,19,16,17,17,20,17,17.4,5,5,100,79.4,Bajo
EST015,Jorge Eduardo Salazar Peña,29,10/13/2025,10/17/2025,17,16,17,17,19,18,19,17,17.5,5,5,100,71.25,Bajo
EST016,José Antonio Díaz Romero,29,10/13/2025,10/17/2025,19,17,16,20,17,16,18,16,17.4,5,5,100,77.5,Alto
EST017,Juan Carlos Morales Miranda,29,10/13/2025,10/17/2025,16,17,17,16,16,17,16,19,16.8,5,5,100,73.75,Bajo
EST018,Laura Valentina Paredes Silva,29,10/13/2025,10/17/2025,19,17,17,20,16,17,17,17,17.5,5,5,100,70,Alto
EST019,Luciana Andrea Vásquez Romero,29,10/13/2025,10/17/2025,16,17,17,17,17,19,17,19,17.4,5,5,100,75.6,Bajo
EST020,Luis Alberto García Pérez,29,10/13/2025,10/17/2025,16,16,18,17,16,18,17,16,16.8,5,5,100,79.4,Bajo
EST021,Magdalena Alejandra Torres Mendoza,29,10/13/2025,10/17/2025,16,16,17,17,17,16,16,17,16.5,5,5,100,74.4,Bajo
EST022,María Fernanda Gutiérrez Rojas,29,10/13/2025,10/17/2025,17,16,20,16,16,17,16,20,17.3,5,5,100,80,Alto
EST023,Naomi Emilia Cervantes Herrera,29,10/13/2025,10/17/2025,17,16,17,17,17,19,17,17,17.1,5,5,100,70.6,Medio
EST024,Natalia Eugenia Chávez Herrera,29,10/13/2025,10/17/2025,16,17,17,17,19,17,16,16,16.9,5,5,100,63.75,Bajo
EST025,Pablo Daniel Cabrera Luna,29,10/13/2025,10/17/2025,16,17,17,16,20,20,17,17,17.5,5,5,100,72.5,Alto
EST026,Paula Renata Gómez Silva,29,10/13/2025,10/17/2025,16,16,17,17,20,20,17,16,17.4,5,5,100,73.1,Bajo
EST027,Renata Alejandra Olivos Díaz,29,10/13/2025,10/17/2025,16,17,17,18,19,17,17,16,17.1,5,5,100,75,Bajo
EST028,Ricardo José Navarro Campos,29,10/13/2025,10/17/2025,17,16,18,17,16,17,19,19,17.4,5,5,100,80.6,Alto
EST029,Sofía Camila Gutiérrez Salazar,29,10/13/2025,10/17/2025,16,17,17,17,20,20,16,17,17.5,5,5,100,79.4,Alto
EST030,Sonia Valentina Quispe López,29,10/13/2025,10/17/2025,17,18,20,17,17,19,17,17,17.8,5,5,100,73.1,Alto
EST031,Valeria Alejandra Paredes Flores,29,10/13/2025,10/17/2025,17,16,16,17,17,17,19,17,17.0,5,5,100,69.4,Bajo
EST001,Adriana Beatriz León Vargas,30,10/20/2025,10/24/2025,16,18,19,19,18,17,17,17,17.6,5,5,100,81.25,Alto
EST002,Ariana Michelle León Cordero,30,10/20/2025,10/24/2025,17,16,17,17,18,19,17,20,17.6,5,5,100,81.9,Bajo
EST003,Andrés Felipe Guerrero Soto,30,10/20/2025,10/24/2025,18,16,20,20,17,16,17,17,17.6,5,5,100,78.1,Alto
EST004,Camila Estefanía Salazar Vega,30,10/20/2025,10/24/2025,16,19,18,17,16,17,17,16,17.0,5,5,100,69.4,Bajo
EST005,Carlos Andrés Herrera Medina,30,10/20/2025,10/24/2025,17,19,17,17,17,20,16,18,17.6,5,5,100,83.1,Bajo
EST006,Carmen Rosa Méndez Fuentes,30,10/20/2025,10/24/2025,17,17,17,17,17,17,16,16,16.8,5,5,100,63.75,Bajo
EST007,Dafne Isabel Castro Díaz,30,10/20/2025,10/24/2025,16,16,19,17,17,16,17,17,16.9,5,5,100,73.1,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,30,10/20/2025,10/24/2025,16,16,17,20,19,17,20,17,17.8,5,5,100,76.25,Alto
EST009,Diana Sofia Campos Díaz,30,10/20/2025,10/24/2025,16,19,16,18,16,16,17,16,16.8,4,5,80,73.75,Medio
EST010,Eduardo Enrique Prado Jiménez,30,10/20/2025,10/24/2025,18,20,16,17,20,17,18,17,17.1,5,5,100,80,Alto
EST011,Felipe Augusto Espinoza Torres,30,10/20/2025,10/24/2025,17,16,16,17,17,16,19,17,17.1,5,5,100,68.75,Alto
EST012,Gabriela Isabel Ríos Medina,30,10/20/2025,10/24/2025,17,17,17,19,17,17,17,17,17.1,5,5,100,69.4,Alto
EST013,Gisela Emilia Contreras Mendizábal,30,10/20/2025,10/24/2025,19,18,17,16,18,17,20,16,17.0,5,5,100,81.25,Alto
EST014,Hugo Francisco Mendoza Rojas,30,10/20/2025,10/24/2025,17,17,19,18,16,16,17,18,17.1,5,5,100,71.9,Bajo
EST015,Jorge Eduardo Salazar Peña,30,10/20/2025,10/24/2025,16,17,19,17,17,16,17,18,17.0,5,5,100,78.1,Bajo
EST016,José Antonio Díaz Romero,30,10/20/2025,10/24/2025,17,19,17,17,16,16,17,17,17.0,5,5,100,70.6,Bajo
EST017,Juan Carlos Morales Miranda,30,10/20/2025,10/24/2025,16,17,17,17,17,19,17,17,17.1,5,5,100,70.6,Alto
EST018,Laura Valentina Paredes Silva,30,10/20/2025,10/24/2025,16,18,17,16,18,17,16,16,16.8,5,5,100,75,Bajo
EST019,Luciana Andrea Vásquez Romero,30,10/20/2025,10/24/2025,16,19,16,17,16,20,16,16,17.0,5,5,100,76.9,Bajo
EST020,Luis Alberto García Pérez,30,10/20/2025,10/24/2025,16,17,17,19,17,20,17,16,17.4,5,5,100,76.9,Alto
EST021,Magdalena Alejandra Torres Mendoza,30,10/20/2025,10/24/2025,20,17,16,17,17,16,17,17,17.1,5,5,100,71.9,Alto
EST022,María Fernanda Gutiérrez Rojas,30,10/20/2025,10/24/2025,16,18,18,17,17,16,18,19,17.4,5,5,100,82.5,Alto
EST023,Naomi Emilia Cervantes Herrera,30,10/20/2025,10/24/2025,17,19,19,16,17,19,16,16,17.4,5,5,100,81.25,Alto
EST024,Natalia Eugenia Chávez Herrera,30,10/20/2025,10/24/2025,17,17,17,17,17,17,18,17,17.1,5,5,100,70.6,Alto
EST025,Pablo Daniel Cabrera Luna,30,10/20/2025,10/24/2025,17,16,20,16,19,18,16,17,17.4,5,5,100,78.75,Bajo
EST026,Paula Renata Gómez Silva,30,10/20/2025,10/24/2025,17,19,16,17,19,17,19,17,17.6,5,5,100,72.5,Alto
EST027,Renata Alejandra Olivos Díaz,30,10/20/2025,10/24/2025,19,18,16,17,19,17,17,17,17.5,5,5,100,72.5,Alto
EST028,Ricardo José Navarro Campos,30,10/20/2025,10/24/2025,17,16,16,16,20,16,18,16,16.9,5,5,100,76.9,Bajo
EST029,Sofía Camila Gutiérrez Salazar,30,10/20/2025,10/24/2025,17,17,18,18,19,19,17,16,17.6,5,5,100,83.1,Alto
EST030,Sonia Valentina Quispe López,30,10/20/2025,10/24/2025,18,17,16,17,17,16,16,16,16.6,5,5,100,74.4,Bajo
EST031,Valeria Alejandra Paredes Flores,30,10/20/2025,10/24/2025,17,16,20,17,17,18,17,17,17.4,5,5,100,82.5,Alto
EST001,Adriana Beatriz León Vargas,31,10/27/2025,10/31/2025,17,17,18,19,17,18,16,17,17.4,5,5,100,70.6,Bajo
EST002,Ariana Michelle León Cordero,31,10/27/2025,10/31/2025,17,17,17,16,17,18,17,20,17.4,5,5,100,71.9,Bajo
EST003,Andrés Felipe Guerrero Soto,31,10/27/2025,10/31/2025,16,16,17,16,17,20,17,16,16.9,4,5,80,80,Bajo
EST004,Camila Estefanía Salazar Vega,31,10/27/2025,10/31/2025,17,20,17,17,16,17,17,17,17.3,5,5,100,74.4,Alto
EST005,Carlos Andrés Herrera Medina,31,10/27/2025,10/31/2025,17,17,16,17,17,17,19,18,17.3,5,5,100,71.25,Bajo
EST006,Carmen Rosa Méndez Fuentes,31,10/27/2025,10/31/2025,17,20,16,18,16,17,18,16,17.3,5,5,100,81.9,Alto
EST007,Dafne Isabel Castro Díaz,31,10/27/2025,10/31/2025,17,17,17,20,17,20,18,17,17.9,5,5,100,71.9,Alto
EST008,Daniela Estefanía Vásquez Ruiz,31,10/27/2025,10/31/2025,16,18,16,16,19,16,17,19,17.1,5,5,100,80,Bajo
EST009,Diana Sofia Campos Díaz,31,10/27/2025,10/31/2025,17,17,18,20,16,16,18,20,17.8,5,5,100,81.25,Alto
EST010,Eduardo Enrique Prado Jiménez,31,10/27/2025,10/31/2025,17,17,17,17,16,17,20,18,17.4,5,5,100,67.5,Alto
EST011,Felipe Augusto Espinoza Torres,31,10/27/2025,10/31/2025,16,16,16,16,17,19,17,20,17.1,5,5,100,76.9,Medio
EST012,Gabriela Isabel Ríos Medina,31,10/27/2025,10/31/2025,16,16,17,16,18,17,16,17,16.6,5,5,100,71.25,Bajo
EST013,Gisela Emilia Contreras Mendizábal,31,10/27/2025,10/31/2025,17,16,17,17,19,17,16,17,17.0,5,5,100,66.25,Medio
EST014,Hugo Francisco Mendoza Rojas,31,10/27/2025,10/31/2025,18,20,17,18,20,18,17,16,18.0,5,5,100,81.9,Alto
EST015,Jorge Eduardo Salazar Peña,31,10/27/2025,10/31/2025,17,16,16,20,17,16,19,17,17.3,5,5,100,76.9,Alto
EST016,José Antonio Díaz Romero,31,10/27/2025,10/31/2025,17,17,16,17,20,17,17,17,17.3,5,5,100,70.6,Alto
EST017,Juan Carlos Morales Miranda,31,10/27/2025,10/31/2025,17,16,16,17,17,20,17,17,17.1,5,5,100,67.5,Medio
EST018,Laura Valentina Paredes Silva,31,10/27/2025,10/31/2025,17,17,17,18,17,19,16,16,17.1,4,5,80,78.75,Alto
EST019,Luciana Andrea Vásquez Romero,31,10/27/2025,10/31/2025,19,17,20,19,16,20,17,17,18.1,5,5,100,86.9,Alto
EST020,Luis Alberto García Pérez,31,10/27/2025,10/31/2025,16,17,17,16,16,16,17,20,16.9,5,5,100,67.5,Bajo
EST021,Magdalena Alejandra Torres Mendoza,31,10/27/2025,10/31/2025,16,20,16,19,16,16,17,17,17.1,5,5,100,80.6,Medio
EST022,María Fernanda Gutiérrez Rojas,31,10/27/2025,10/31/2025,20,17,20,18,17,17,17,20,18.3,5,5,100,80.6,Alto
EST023,Naomi Emilia Cervantes Herrera,31,10/27/2025,10/31/2025,17,17,17,18,16,16,17,16,16.8,5,5,100,67.5,Bajo
EST024,Natalia Eugenia Chávez Herrera,31,10/27/2025,10/31/2025,16,20,16,17,17,16,17,17,17.0,5,5,100,76.9,Bajo
EST025,Pablo Daniel Cabrera Luna,31,10/27/2025,10/31/2025,17,17,18,16,16,19,18,17,17.3,5,5,100,76.25,Bajo
EST026,Paula Renata Gómez Silva,31,10/27/2025,10/31/2025,16,17,19,20,16,20,16,17,17.6,5,5,100,82.5,Medio
EST027,Renata Alejandra Olivos Díaz,31,10/27/2025,10/31/2025,19,19,19,17,17,18,16,17,17.8,4,5,80,78.1,Alto
EST028,Ricardo José Navarro Campos,31,10/27/2025,10/31/2025,20,17,16,17,19,17,19,17,17.8,5,5,100,78.75,Alto
EST029,Sofía Camila Gutiérrez Salazar,31,10/27/2025,10/31/2025,19,20,17,16,17,16,17,17,17.4,5,5,100,68.1,Bajo
EST030,Sonia Valentina Quispe López,31,10/27/2025,10/31/2025,20,20,18,18,17,17,17,16,17.9,5,5,100,84.4,Alto
EST031,Valeria Alejandra Paredes Flores,31,10/27/2025,10/31/2025,18,17,17,17,17,17,16,16,16.9,5,5,100,61.25,Bajo
EST001,Adriana Beatriz León Vargas,32,11/3/2025,11/7/2025,18,17,20,17,17,16,16,16,17.1,5,5,100,76.25,Bajo
EST002,Ariana Michelle León Cordero,32,11/3/2025,11/7/2025,17,16,17,18,17,17,16,17,16.9,5,5,100,65.6,Bajo
EST003,Andrés Felipe Guerrero Soto,32,11/3/2025,11/7/2025,16,16,16,17,17,17,17,16,16.5,5,5,100,67.5,Bajo
EST004,Camila Estefanía Salazar Vega,32,11/3/2025,11/7/2025,16,18,18,17,17,19,17,18,17.5,5,5,100,76.25,Alto
EST005,Carlos Andrés Herrera Medina,32,11/3/2025,11/7/2025,17,17,16,16,18,16,18,16,16.8,5,5,100,79.4,Bajo
EST006,Carmen Rosa Méndez Fuentes,32,11/3/2025,11/7/2025,17,17,17,19,20,17,17,16,17.5,5,5,100,68.75,Alto
EST007,Dafne Isabel Castro Díaz,32,11/3/2025,11/7/2025,18,16,17,17,16,17,19,20,17.5,5,5,100,78.1,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,32,11/3/2025,11/7/2025,17,20,18,19,17,17,17,18,17.9,5,5,100,76.25,Alto
EST009,Diana Sofia Campos Díaz,32,11/3/2025,11/7/2025,18,17,17,17,17,17,17,19,17.4,5,5,100,68.1,Bajo
EST010,Eduardo Enrique Prado Jiménez,32,11/3/2025,11/7/2025,19,17,19,16,19,16,17,16,17.4,5,5,100,82.5,Medio
EST011,Felipe Augusto Espinoza Torres,32,11/3/2025,11/7/2025,16,17,16,16,17,16,17,17,16.5,5,5,100,75,Bajo
EST012,Gabriela Isabel Ríos Medina,32,11/3/2025,11/7/2025,16,19,17,17,16,19,17,20,17.6,5,5,100,81.9,Alto
EST013,Gisela Emilia Contreras Mendizábal,32,11/3/2025,11/7/2025,17,16,17,16,18,19,16,19,17.3,5,5,100,81.9,Alto
EST014,Hugo Francisco Mendoza Rojas,32,11/3/2025,11/7/2025,17,17,17,17,17,19,17,19,17.5,5,5,100,72.5,Bajo
EST015,Jorge Eduardo Salazar Peña,32,11/3/2025,11/7/2025,17,20,16,18,16,17,20,20,18.0,5,5,100,83.75,Alto
EST016,José Antonio Díaz Romero,32,11/3/2025,11/7/2025,16,20,19,18,18,19,16,17,17.9,5,5,100,85,Alto
